"","R2","F","p_value","mean_permdisp_RUNA.Shallow","mean_permdisp_P50A.Deep","p_disp1","p_disp2","samples"
"520","0.290021422357246","6.53589122804612","0.001","0.297555742433432","0.363674223563987","0.0165428178563553",NA,"RUNARMS6B, RUNARMS5C, RUNARMS1B, RUNARMS4A, RUNARMS8B, RUNARMS9C, RUNARMS6A, RUNARMS3A, RUNARMS4B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"521","0.272722650808789","5.9998601878544","0.002","0.323311902182799","0.363674223851256","0.0535390181877824",NA,"RUNARMS1A, RUNARMS3A, RUNARMS6B, RUNARMS9B, RUNARMS6C, RUNARMS3B, RUNARMS7C, RUNARMS5A, RUNARMS8C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"522","0.277680149546945","6.15085185595334","0.001","0.317585285766176","0.363674223557302","0.0550179382250667",NA,"RUNARMS3B, RUNARMS6B, RUNARMS1A, RUNARMS2C, RUNARMS8C, RUNARMS5C, RUNARMS3C, RUNARMS2A, RUNARMS8B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"523","0.288145458766296","6.47650197225776","0.001","0.297941965802553","0.363674223784913","0.00185460409031053",NA,"RUNARMS3C, RUNARMS9B, RUNARMS6B, RUNARMS4A, RUNARMS6C, RUNARMS5C, RUNARMS4C, RUNARMS7C, RUNARMS1B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"524","0.27197142404446","5.97715931548421","0.001","0.329906852717491","0.363674225757033","0.0504238986612089",NA,"RUNARMS7A, RUNARMS2A, RUNARMS8C, RUNARMS4A, RUNARMS3A, RUNARMS1A, RUNARMS4B, RUNARMS3B, RUNARMS6C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"525","0.2638646987626","5.73513479533579","0.001","0.312794655272795","0.363674223694037","0.052438280096637",NA,"RUNARMS1A, RUNARMS1C, RUNARMS3C, RUNARMS7A, RUNARMS8C, RUNARMS4C, RUNARMS2B, RUNARMS8B, RUNARMS8A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"526","0.278365672078005","6.17189424188467","0.001","0.319551621780336","0.363674223559692","0.043184333166468",NA,"RUNARMS3C, RUNARMS1B, RUNARMS4B, RUNARMS4A, RUNARMS8A, RUNARMS2C, RUNARMS7C, RUNARMS3B, RUNARMS9A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"527","0.256290840511931","5.51378639872282","0.001","0.326860393087326","0.363674244973232","0.0306180170761068",NA,"RUNARMS1B, RUNARMS1A, RUNARMS7C, RUNARMS6C, RUNARMS3A, RUNARMS6A, RUNARMS2C, RUNARMS2B, RUNARMS4C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"528","0.285923083618781","6.40654981690823","0.001","0.306847345554789","0.363674224648755","0.00796977709449057",NA,"RUNARMS3C, RUNARMS8C, RUNARMS6A, RUNARMS9B, RUNARMS9C, RUNARMS8A, RUNARMS1B, RUNARMS4A, RUNARMS1A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"529","0.277518042690849","6.14588175958223","0.001","0.325919435535741","0.363674223850559","0.139796189016354",NA,"RUNARMS6B, RUNARMS2B, RUNARMS9B, RUNARMS8A, RUNARMS5B, RUNARMS1A, RUNARMS7A, RUNARMS6A, RUNARMS4A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"530","0.30754042421232","7.10604194013757","0.001","0.295097640648647","0.363674225086842","0.00305629182813584",NA,"RUNARMS8B, RUNARMS5A, RUNARMS1C, RUNARMS2B, RUNARMS9B, RUNARMS7A, RUNARMS4B, RUNARMS2A, RUNARMS5C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"531","0.26839928109184","5.86985275776982","0.001","0.324477749263741","0.368771217840778","0.0212160642706274",NA,"RUNARMS8B, RUNARMS8C, RUNARMS4B, RUNARMS3A, RUNARMS7B, RUNARMS5A, RUNARMS2A, RUNARMS1B, RUNARMS2B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"532","0.300190046831164","6.86335015320917","0.001","0.285670803158231","0.363674223558902","0.00739532854216426",NA,"RUNARMS1B, RUNARMS7B, RUNARMS5C, RUNARMS9B, RUNARMS3A, RUNARMS7C, RUNARMS4C, RUNARMS6A, RUNARMS1C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
