"","R2","F","p_value","mean_permdisp_RUNA.Shallow","mean_permdisp_P50A.Deep","p_disp1","p_disp2","samples"
"290","0.448530439633919","13.0133874105014","0.001","0.206512221869462","0.274048150060173","0.135384951325106",NA,"RUNARMS1A, RUNARMS7A, RUNARMS8B, RUNARMS7B, RUNARMS4C, RUNARMS9C, RUNARMS9B, RUNARMS8C, RUNARMS7A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"291","0.40163792817112","10.7396627448267","0.001","0.245012263485926","0.265000784297398","0.651695971566174",NA,"RUNARMS1C, RUNARMS8B, RUNARMS9B, RUNARMS3C, RUNARMS7C, RUNARMS9B, RUNARMS7C, RUNARMS6C, RUNARMS1A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"292","0.417415168016706","11.4638114856702","0.001","0.206620345238489","0.275274834108527","0.106656460940823",NA,"RUNARMS3C, RUNARMS3B, RUNARMS5B, RUNARMS3A, RUNARMS9A, RUNARMS1B, RUNARMS3A, RUNARMS4A, RUNARMS9C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"293","0.425047360144409","11.8283790540011","0.001","0.204174024394365","0.28372707353975","0.0643291317443996",NA,"RUNARMS6C, RUNARMS6B, RUNARMS1B, RUNARMS6B, RUNARMS4A, RUNARMS5A, RUNARMS2A, RUNARMS3C, RUNARMS2B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"294","0.391505879770318","10.294420057766","0.001","0.240605911451775","0.272404895510644","0.451671311767398",NA,"RUNARMS9B, RUNARMS6A, RUNARMS5C, RUNARMS7C, RUNARMS9B, RUNARMS7A, RUNARMS6B, RUNARMS1C, RUNARMS1B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"295","0.412208013931787","11.2205140240602","0.001","0.208589168614464","0.271936840620334","0.170591058732883",NA,"RUNARMS8C, RUNARMS4A, RUNARMS5C, RUNARMS1A, RUNARMS7B, RUNARMS1A, RUNARMS1B, RUNARMS2A, RUNARMS8B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"296","0.421571964803786","11.661176544758","0.001","0.194720343257873","0.266616619536516","0.130851257010116",NA,"RUNARMS4B, RUNARMS9B, RUNARMS4A, RUNARMS4A, RUNARMS1C, RUNARMS2C, RUNARMS1B, RUNARMS7B, RUNARMS5A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"297","0.458241528272387","13.5334560232674","0.002","0.188542440723181","0.276752549222567","0.0474796331134267",NA,"RUNARMS8C, RUNARMS3B, RUNARMS4B, RUNARMS2C, RUNARMS4C, RUNARMS7C, RUNARMS2B, RUNARMS3A, RUNARMS4A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"298","0.434960600394605","12.316609445596","0.001","0.211140885145379","0.277923880592555","0.121553359492917",NA,"RUNARMS6A, RUNARMS3A, RUNARMS3C, RUNARMS2B, RUNARMS3B, RUNARMS7B, RUNARMS8C, RUNARMS1C, RUNARMS5C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"299","0.409207974417075","11.0822883640196","0.001","0.225698755351993","0.264887110442554","0.430430196580173",NA,"RUNARMS8A, RUNARMS2A, RUNARMS5C, RUNARMS6C, RUNARMS1A, RUNARMS6B, RUNARMS9A, RUNARMS8B, RUNARMS2A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"300","0.423764399684272","11.7664205252736","0.001","0.230128520716575","0.276216516628491","0.29758950818933",NA,"RUNARMS8A, RUNARMS4C, RUNARMS6A, RUNARMS8A, RUNARMS3B, RUNARMS3C, RUNARMS2A, RUNARMS7C, RUNARMS7A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"301","0.456753905226211","13.4525817192713","0.001","0.197763477314401","0.27943025083317","0.0667308760127851",NA,"RUNARMS3C, RUNARMS6A, RUNARMS5C, RUNARMS3B, RUNARMS3A, RUNARMS3B, RUNARMS2B, RUNARMS4B, RUNARMS5A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"302","0.414461196377133","11.3252599161733","0.001","0.195056313025336","0.268189084097471","0.136283039105162",NA,"RUNARMS1A, RUNARMS2B, RUNARMS1B, RUNARMS8B, RUNARMS2B, RUNARMS4A, RUNARMS7B, RUNARMS3A, RUNARMS4A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
