"","date","RUNA1","RUNA5","RUNA9"
"538","2023-05-17","27.59053","27.60445","27.47627"
"539","2023-05-18","27.65206","27.63375","27.3979"
"540","2023-05-19","27.69967","27.62423","27.27045"
"541","2023-05-20","27.62642","27.54292","27.13935"
"542","2023-05-21","27.53414","27.48799","26.98041"
"543","2023-05-22","27.44185","27.43159","26.79803"
"544","2023-05-23","27.20966","27.36055","26.67278"
"545","2023-05-24","27.11444","27.26826","26.55925"
"546","2023-05-25","27.02435","27.11225","26.45598"
"547","2023-05-26","27.01556","26.9621","26.34391"
"548","2023-05-27","26.97308","26.90643","26.28092"
"549","2023-05-28","26.97675","26.9079","26.34171"
"550","2023-05-29","27.03388","26.94671","26.66839"
"551","2023-05-30","27.02655","26.92621","26.76946"
"552","2023-05-31","27.03094","26.935","26.8222"
"553","2023-06-01","27.03241","26.93133","26.81268"
"554","2023-06-02","26.99945","26.91522","26.72478"
"555","2023-06-03","26.98187","26.88006","26.64275"
"556","2023-06-04","26.94086","26.88739","26.64641"
"557","2023-06-05","26.91815","26.84051","26.64202"
"558","2023-06-06","26.77825","26.74236","26.58489"
"559","2023-06-07","26.69109","26.64055","26.4655"
"560","2023-06-08","26.60833","26.54094","26.34758"
"561","2023-06-09","26.62517","26.51897","26.23478"
"562","2023-06-10","26.62078","26.54753","26.18717"
"563","2023-06-11","26.59441","26.56145","26.21866"
"564","2023-06-12","26.60979","26.55266","26.36149"
"565","2023-06-13","26.54534","26.55632","26.48967"
"566","2023-06-14","26.66399","26.58928","26.48088"
"567","2023-06-15","26.61272","26.57244","26.39885"
"568","2023-06-16","26.55632","26.58269","26.41496"
"569","2023-06-17","26.62297","26.6054","26.40397"
"570","2023-06-18","26.49919","26.45305","26.28019"
"571","2023-06-19","26.37248","26.3278","26.13883"
"572","2023-06-20","26.36515","26.2963","26.0004"
"573","2023-06-21","26.27653","26.26115","25.9396"
"574","2023-06-22","26.23698","26.23844","25.93814"
"575","2023-06-23","26.17032","26.22965","25.9711"
"576","2023-06-24","26.14835","26.18424","25.97769"
"577","2023-06-25","25.97842","26.04801","25.90225"
"578","2023-06-26","25.75576","25.91836","25.81509"
"579","2023-06-27","25.59975","25.80703","25.7499"
"580","2023-06-28","25.54848","25.66128","25.72427"
"581","2023-06-29","25.53896","25.49281","25.68105"
"582","2023-06-30","25.5331","25.45473","25.53969"
"583","2023-07-01","25.50453","25.48256","25.38734"
"584","2023-07-02","25.46425","25.44374","25.33094"
"585","2023-07-03","25.47597","25.41224","25.30091"
"586","2023-07-04","25.44374","25.41884","25.22401"
"587","2023-07-05","25.40858","25.42177","25.25111"
"588","2023-07-06","25.35878","25.37562","25.37489"
"589","2023-07-07","25.28553","25.28993","25.35585"
"590","2023-07-08","25.25257","25.24012","25.22987"
"591","2023-07-09","25.19617","25.23133","25.16175"
"592","2023-07-10","25.21009","25.21302","25.18006"
"593","2023-07-11","25.1991","25.19398","25.22108"
"594","2023-07-12","25.16248","25.16541","25.20496"
"595","2023-07-13","25.12732","25.08484","25.13465"
"596","2023-07-14","25.00793","24.99255","25.00647"
"597","2023-07-15","24.9845","24.93982","24.87829"
"598","2023-07-16","24.99402","24.94201","24.80065"
"599","2023-07-17","25.07385","24.99695","24.83142"
"600","2023-07-18","24.96912","24.94494","24.87536"
"601","2023-07-19","25.04309","24.953","24.87536"
"602","2023-07-20","25.05847","25.05481","24.92151"
"603","2023-07-21","24.93396","24.91125","24.91345"
"604","2023-07-22","24.90246","24.8695","24.83801"
"605","2023-07-23","24.9508","24.91858","24.77795"
"606","2023-07-24","24.99475","24.91565","24.7904"
"607","2023-07-25","25.01306","24.97205","24.85778"
"608","2023-07-26","24.91638","24.87536","24.84533"
"609","2023-07-27","24.84167","24.82189","24.78161"
"610","2023-07-28","24.80285","24.77575","24.71789"
"611","2023-07-29","24.79186","24.75378","24.64904"
"612","2023-07-30","24.68786","24.70543","24.6007"
"613","2023-07-31","24.64904","24.70983","24.5736"
"614","2023-08-01","24.68566","24.72521","24.58092"
"615","2023-08-02","24.60143","24.65197","24.57872"
"616","2023-08-03","24.44908","24.55382","24.55016"
"617","2023-08-04","24.34654","24.41685","24.46153"
"618","2023-08-05","24.24766","24.29453","24.36412"
"619","2023-08-06","24.16782","24.20005","24.26084"
"620","2023-08-07","24.12241","24.12973","24.15684"
"621","2023-08-08","24.13413","24.08945","24.07334"
"622","2023-08-09","24.15537","24.07846","24.03745"
"623","2023-08-10","24.02206","24.0184","24.01987"
"624","2023-08-11","24.11435","24.10556","24.08432"
"625","2023-08-12","24.08725","24.24033","24.07993"
"626","2023-08-13","24.00302","24.1539","24.04404"
"627","2023-08-14","24.19346","24.21323","24.04257"
"628","2023-08-15","24.16855","24.22129","24.10556"
"629","2023-08-16","24.04624","24.18101","24.35752"
"630","2023-08-17","24.04038","24.07407","24.28355"
"631","2023-08-18","24.09824","24.01181","24.27769"
"632","2023-08-19","24.18467","24.1539","24.37437"
"633","2023-08-20","24.2103","24.14365","24.39195"
"634","2023-08-21","24.20371","24.08798","24.32676"
"635","2023-08-22","24.35533","24.12168","24.18027"
"636","2023-08-23","24.39415","24.27622","23.98984"
"637","2023-08-24","24.47838","24.33335","23.90927"
"638","2023-08-25","24.6549","24.45494","24.04843"
"639","2023-08-26","24.69445","24.6505","24.19785"
"640","2023-08-27","24.82702","24.77795","24.41612"
"641","2023-08-28","24.7633","24.68859","24.5714"
"642","2023-08-29","24.71276","24.55382","24.56481"
"643","2023-08-30","24.68273","24.55309","24.48277"
"644","2023-08-31","24.86511","24.65856","24.42344"
"645","2023-09-01","25.0951","24.96985","24.61535"
"646","2023-09-02","25.28993","25.14344","24.81017"
"647","2023-09-03","25.32435","25.20716","24.90173"
"648","2023-09-04","25.29212","25.15662","24.93323"
"649","2023-09-05","25.2804","25.20057","24.95227"
"650","2023-09-06","25.14563","25.14637","25.04822"
"651","2023-09-07","25.12513","25.09803","25.10682"
"652","2023-09-08","25.14197","24.98523","24.96106"
"653","2023-09-09","25.22181","24.97644","24.88269"
"654","2023-09-10","25.27235","25.06873","24.81677"
"655","2023-09-11","25.29872","25.17786","24.75524"
"656","2023-09-12","25.28846","25.26063","24.8424"
"657","2023-09-13","25.27015","25.25697","24.90759"
"658","2023-09-14","25.24891","25.13025","24.95447"
"659","2023-09-15","25.26429","25.15076","24.95959"
"660","2023-09-16","25.2284","25.23646","24.98596"
"661","2023-09-17","25.15882","25.22034","25.01672"
"662","2023-09-18","25.26063","25.23792","25.07312"
"663","2023-09-19","25.287","25.29139","25.08338"
"664","2023-09-20","25.34632","25.30531","25.04309"
"665","2023-09-21","25.40932","25.39174","25.07898"
"666","2023-09-22","25.42763","25.44008","25.13977"
"667","2023-09-23","25.42396","25.33094","25.05994"
"668","2023-09-24","25.41517","25.42616","25.01526"
"669","2023-09-25","25.46498","25.3932","25.07532"
"670","2023-09-26","25.46205","25.38441","25.0409"
"671","2023-09-27","25.5829","25.40565","25.05628"
"672","2023-09-28","25.59609","25.37709","25.05774"
"673","2023-09-29","25.58876","25.55141","25.10975"
"674","2023-09-30","25.72134","25.70156","25.21741"
"675","2023-10-01","25.60268","25.84512","25.33607"
"676","2023-10-02","25.70815","25.77773","25.6144"
"677","2023-10-03","25.6957","25.57045","25.46278"
"678","2023-10-04","25.52577","25.39247","25.29872"
"679","2023-10-05","25.34046","25.34852","25.19983"
"680","2023-10-06","25.42763","25.45399","25.07312"
"681","2023-10-07","25.52577","25.51991","25.01086"
"682","2023-10-08","25.53823","25.5829","25.19031"
"683","2023-10-09","25.61147","25.61806","25.36244"
"684","2023-10-10","25.59609","25.75576","25.41444"
"685","2023-10-11","25.558","25.68471","25.49648"
"686","2023-10-12","25.46498","25.6979","25.52431"
"687","2023-10-13","25.54994","25.78726","25.45253"
"688","2023-10-14","25.41151","25.8085","25.40638"
"689","2023-10-15","25.22694","25.57851","25.76235"
"690","2023-10-16","25.40858","25.77773","26.06632"
"691","2023-10-17","25.67153","25.99234","26.11319"
"692","2023-10-18","26.16446","26.28019","26.06412"
"693","2023-10-19","26.13077","26.33512","26.01871"
"694","2023-10-20","25.8063","26.08316","26.29338"
"695","2023-10-21","25.93521","25.95205","26.08243"
"696","2023-10-22","26.00479","25.85098","25.95279"
"697","2023-10-23","26.11173","26.12491","26.11759"
"698","2023-10-24","25.95572","25.9982","26.19669"
"699","2023-10-25","25.96817","26.08243","26.27946"
"700","2023-10-26","26.09195","26.22672","26.5468"
"701","2023-10-27","26.24723","26.27213","26.57097"
"702","2023-10-28","26.61052","26.33146","26.33073"
"703","2023-10-29","26.79144","26.48381","26.0795"
"704","2023-10-30","26.96649","26.69842","25.9938"
"705","2023-10-31","26.98114","26.81121","26.04288"
"706","2023-11-01","27.14228","26.87127","26.11832"
"707","2023-11-02","26.69182","26.76507","26.52263"
"708","2023-11-03","26.75115","26.68523","26.69988"
"709","2023-11-04","26.69988","26.48528","26.12784"
"710","2023-11-05","26.51384","26.23112","25.84512"
"711","2023-11-06","26.47942","26.10587","25.54921"
"712","2023-11-07","26.52409","26.11832","25.33387"
"713","2023-11-08","26.32633","26.21647","25.23792"
"714","2023-11-09","26.48967","26.62444","25.65322"
"715","2023-11-10","26.27287","26.41862","26.29923"
"716","2023-11-11","26.17765","26.20768","26.06339"
"717","2023-11-12","26.22599","26.03775","25.90884"
"718","2023-11-13","26.29923","26.08097","25.92496"
"719","2023-11-14","26.4362","26.25602","25.93521"
"720","2023-11-15","26.44572","26.14981","25.90738"
"721","2023-11-16","26.15274","25.93448","25.71474"
"722","2023-11-17","26.25089","25.95425","25.77993"
"723","2023-11-18","26.26188","25.92129","25.70302"
"724","2023-11-19","26.54534","26.20475","25.62539"
"725","2023-11-20","26.7387","26.39958","25.7499"
"726","2023-11-21","27.10126","26.72405","25.99893"
"727","2023-11-22","27.10273","26.62957","26.06998"
"728","2023-11-23","27.33198","26.8244","26.14469"
"729","2023-11-24","27.21039","26.87127","26.14249"
"730","2023-11-25","27.28877","27.08002","26.23478"
